directory,log_path,dataset,raw_config,canonical_config,seed,avg_acc1,task_count,expected_task_count,complete,eligible_method,source_priority,debug_priority,sha256,size_bytes,selected,exclusion_reason
exp_tiny_imagenet_20-20_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceGlobal_refDetached_s1996,logs/exp_tiny_imagenet_20-20_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceGlobal_refDetached_s1996/exp_gistlog.log,tiny_imagenet_20-20,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceGlobal_refDetached,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_refDetached,s1996,61.11,10,10,True,True,1,0,c94f46a86f6561938010a8863f944170404758b7a5a5491583d372529e90edeb,10900,True,
exp_tiny_imagenet_20-20_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_refDetached_s1993,logs/exp_tiny_imagenet_20-20_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_refDetached_s1993/exp_gistlog.log,tiny_imagenet_20-20,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_refDetached,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_refDetached,s1993,61.54,10,10,True,True,2,0,ce34e46fe4155c0a0b3121399992e8929fd6a4012ca58c4e20d0da6fdd4a9b3d,11093,True,
exp_tiny_imagenet_20-20_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_refDetached_s1994,logs/exp_tiny_imagenet_20-20_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_refDetached_s1994/exp_gistlog.log,tiny_imagenet_20-20,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_refDetached,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_refDetached,s1994,61.57,10,10,True,True,2,0,338da4100308e8020a35abefcf56952f1eb2246bc5d497a30c67118414f88bd0,11091,True,
exp_tiny_imagenet_20-20_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_refDetached_s1995,logs/exp_tiny_imagenet_20-20_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_refDetached_s1995/exp_gistlog.log,tiny_imagenet_20-20,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_refDetached,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_refDetached,s1995,61.59,10,10,True,True,2,0,b990372a910ce57f5168e0849d2c7b08fa60e00669539156f8fef640cb85ac61,11092,True,
exp_tiny_imagenet_20-20_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_s1993,logs/exp_tiny_imagenet_20-20_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_s1993/exp_gistlog.log,tiny_imagenet_20-20,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal,s1993,61.73,10,10,True,True,2,0,1442fb1b6f087406e6e535cd5f5c28951abfbae6ea541e85525c7e911db7fd4e,11094,True,
exp_tiny_imagenet_20-20_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_s1994,logs/exp_tiny_imagenet_20-20_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_s1994/exp_gistlog.log,tiny_imagenet_20-20,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal,s1994,61.34,10,10,True,True,2,0,c2fc19daed573bd212edf2d19d0cbc6fa5e2f2299b837539efac351794144117,11094,True,
exp_tiny_imagenet_20-20_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_s1995,logs/exp_tiny_imagenet_20-20_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_s1995/exp_gistlog.log,tiny_imagenet_20-20,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal,s1995,61.13,10,10,True,True,2,0,ec7ef35cf01031f484826552c5877a8fbdc5d6f1faf8726949e01e148ec621a9,11091,True,
exp_tiny_imagenet_20-20_antB0.5_nceA1_antM0.5_antSymmetricFull_nceGlobal_refDetached_s1997,logs/exp_tiny_imagenet_20-20_antB0.5_nceA1_antM0.5_antSymmetricFull_nceGlobal_refDetached_s1997/exp_gistlog.log,tiny_imagenet_20-20,antB0.5_nceA1_antM0.5_antSymmetricFull_nceGlobal_refDetached,antB0.5_nceA1_antM0.5_antSymmetricFull_refDetached,s1997,67.9,4,10,False,True,1,0,9d711702066f6bf1f7d5f198945f949a3c8a53975ca65a1a2f4233529985d7aa,3740,False,incomplete_or_unparseable
exp_tiny_imagenet_20-20_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK10_s1993,logs/exp_tiny_imagenet_20-20_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK10_s1993/exp_gistlog.log,tiny_imagenet_20-20,antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK10,antB0.5_nceA1_antM0.5_antSymmetricFull_avgK10,s1993,61.38,10,10,True,True,2,0,ec9e82f6286e49a19c0ba333a3a2b55639b8da513ddffee7a56100632b35058c,10896,True,
exp_tiny_imagenet_20-20_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK10_s1994,logs/exp_tiny_imagenet_20-20_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK10_s1994/exp_gistlog.log,tiny_imagenet_20-20,antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK10,antB0.5_nceA1_antM0.5_antSymmetricFull_avgK10,s1994,61.47,10,10,True,True,2,0,207ec7e6350c14703e32b322233d4ddfe659c1f36a5a5d1c8d802ec2bed8f1d1,10894,True,
exp_tiny_imagenet_20-20_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK10_s1995,logs/exp_tiny_imagenet_20-20_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK10_s1995/exp_gistlog.log,tiny_imagenet_20-20,antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK10,antB0.5_nceA1_antM0.5_antSymmetricFull_avgK10,s1995,60.78,10,10,True,True,2,0,17a8ae575ca670f53ec32eda4757be70a4296dd6d048bc84658ef60153ab3438,10897,True,
exp_tiny_imagenet_20-20_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK3_s1993,logs/exp_tiny_imagenet_20-20_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK3_s1993/exp_gistlog.log,tiny_imagenet_20-20,antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK3,antB0.5_nceA1_antM0.5_antSymmetricFull_avgK3,s1993,61.29,10,10,True,True,2,0,eb4b6c1c24f4f4be3b8cd4e8d34f6301179d4083395049a782560a054b4e88e2,10895,False,incomplete_cross_dataset_seed_coverage
exp_tiny_imagenet_20-20_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK5_s1993,logs/exp_tiny_imagenet_20-20_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK5_s1993/exp_gistlog.log,tiny_imagenet_20-20,antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK5,antB0.5_nceA1_antM0.5_antSymmetricFull_avgK5,s1993,61.69,10,10,True,True,2,0,c19cca83d58b7215f45f605bd5826ff2b6c755837007e757c9dfdf49ce17b7f8,10897,True,
exp_tiny_imagenet_20-20_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK5_s1994,logs/exp_tiny_imagenet_20-20_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK5_s1994/exp_gistlog.log,tiny_imagenet_20-20,antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK5,antB0.5_nceA1_antM0.5_antSymmetricFull_avgK5,s1994,61.31,10,10,True,True,2,0,53cf3bd9974f7966f3b6bae03095fd5d0462503d58e2403acbafb2d1e1e594a1,10895,True,
exp_tiny_imagenet_20-20_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK5_s1995,logs/exp_tiny_imagenet_20-20_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK5_s1995/exp_gistlog.log,tiny_imagenet_20-20,antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK5,antB0.5_nceA1_antM0.5_antSymmetricFull_avgK5,s1995,60.9,10,10,True,True,2,0,4613d91a7aed6ce3daa70979e4351c987308ca7930c830edd7ddad63964d9911,10893,True,
exp_tiny_imagenet_20-20_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_refDetached_s1993,logs/exp_tiny_imagenet_20-20_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_refDetached_s1993/exp_gistlog.log,tiny_imagenet_20-20,antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_refDetached,antB0.5_nceA1_antM0.5_antSymmetricFull_refDetached,s1993,60.98,10,10,True,True,2,0,101ef00ca505ec8c394222c42c7898bbbd3e4574e0681776387529229c249184,11090,True,
exp_tiny_imagenet_20-20_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_refDetached_s1994,logs/exp_tiny_imagenet_20-20_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_refDetached_s1994/exp_gistlog.log,tiny_imagenet_20-20,antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_refDetached,antB0.5_nceA1_antM0.5_antSymmetricFull_refDetached,s1994,61.33,10,10,True,True,2,0,7b72712c759001912db1c951b68095a9a739426565c08164f29c7893eabb6353,11095,True,
exp_tiny_imagenet_20-20_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_refDetached_s1995,logs/exp_tiny_imagenet_20-20_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_refDetached_s1995/exp_gistlog.log,tiny_imagenet_20-20,antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_refDetached,antB0.5_nceA1_antM0.5_antSymmetricFull_refDetached,s1995,61.29,10,10,True,True,2,0,ccb0e9f020ae46ce8b326707150d33288dca27c14a7c38a6f635e3ebafdeddf8,11089,True,
exp_tiny_imagenet_20-20_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_sbsQ0.20S0.2_s1993,logs/exp_tiny_imagenet_20-20_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_sbsQ0.20S0.2_s1993/exp_gistlog.log,tiny_imagenet_20-20,antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_sbsQ0.20S0.2,antB0.5_nceA1_antM0.5_antSymmetricFull_sbsQ0.20S0.2,s1993,61.04,10,10,True,False,2,0,de6cd5f34cbc854580295cd4cf332defcf51fe7942474a1e2822a1977a449b2a,10895,False,method_not_in_analysis
exp_tiny_imagenet_20-20_antB0_nceA1_antGlobal_nceGlobal_avgK10_s1993,logs/exp_tiny_imagenet_20-20_antB0_nceA1_antGlobal_nceGlobal_avgK10_s1993/exp_gistlog.log,tiny_imagenet_20-20,antB0_nceA1_antGlobal_nceGlobal_avgK10,antB0_nceA1_baselineInfoNCE_avgK10,s1993,61.29,10,10,True,True,1,0,f6ee5c0d5a4f6e2272f4bb7976165c3372d4cb4a355d33393ced3d3c579658b8,10896,True,
exp_tiny_imagenet_20-20_antB0_nceA1_antGlobal_nceGlobal_avgK10_s1994,logs/exp_tiny_imagenet_20-20_antB0_nceA1_antGlobal_nceGlobal_avgK10_s1994/exp_gistlog.log,tiny_imagenet_20-20,antB0_nceA1_antGlobal_nceGlobal_avgK10,antB0_nceA1_baselineInfoNCE_avgK10,s1994,61.36,10,10,True,True,1,0,ec913c0b3b749851221779b657752b65c272a5b3b5385ddcbbc8734a2aed6e0c,10891,True,
exp_tiny_imagenet_20-20_antB0_nceA1_antGlobal_nceGlobal_avgK10_s1995,logs/exp_tiny_imagenet_20-20_antB0_nceA1_antGlobal_nceGlobal_avgK10_s1995/exp_gistlog.log,tiny_imagenet_20-20,antB0_nceA1_antGlobal_nceGlobal_avgK10,antB0_nceA1_baselineInfoNCE_avgK10,s1995,60.85,10,10,True,True,1,0,5774e51567fda1117937fb5c3af9b498685df5b2fbadda05082d14911b435f20,10893,True,
exp_tiny_imagenet_20-20_antB0_nceA1_antGlobal_nceGlobal_avgK3_s1993,logs/exp_tiny_imagenet_20-20_antB0_nceA1_antGlobal_nceGlobal_avgK3_s1993/exp_gistlog.log,tiny_imagenet_20-20,antB0_nceA1_antGlobal_nceGlobal_avgK3,antB0_nceA1_baselineInfoNCE_avgK3,s1993,61.7,10,10,True,True,1,0,0beb2d193c95a8d84f07b0f68c0c29407bac11d00278f88a7a404d6005d34f13,10897,True,
exp_tiny_imagenet_20-20_antB0_nceA1_antGlobal_nceGlobal_avgK3_s1994,logs/exp_tiny_imagenet_20-20_antB0_nceA1_antGlobal_nceGlobal_avgK3_s1994/exp_gistlog.log,tiny_imagenet_20-20,antB0_nceA1_antGlobal_nceGlobal_avgK3,antB0_nceA1_baselineInfoNCE_avgK3,s1994,61.64,10,10,True,True,1,0,881ae92bf6f5d1883b6811027974f16220b0bd4ae9c3fa81494f7e73a914da81,10894,True,
exp_tiny_imagenet_20-20_antB0_nceA1_antGlobal_nceGlobal_avgK3_s1995,logs/exp_tiny_imagenet_20-20_antB0_nceA1_antGlobal_nceGlobal_avgK3_s1995/exp_gistlog.log,tiny_imagenet_20-20,antB0_nceA1_antGlobal_nceGlobal_avgK3,antB0_nceA1_baselineInfoNCE_avgK3,s1995,61.0,10,10,True,True,1,0,2057f10983a235ea51d37ee04cb5a500acfa604b1650ee20b4f1842882afa37d,10898,True,
exp_tiny_imagenet_20-20_antB0_nceA1_antGlobal_nceGlobal_avgK5_s1993,logs/exp_tiny_imagenet_20-20_antB0_nceA1_antGlobal_nceGlobal_avgK5_s1993/exp_gistlog.log,tiny_imagenet_20-20,antB0_nceA1_antGlobal_nceGlobal_avgK5,antB0_nceA1_baselineInfoNCE_avgK5,s1993,61.64,10,10,True,True,1,0,f610f20248ccbf2f687d28bf8a5a4f9574c04a8ac2ba30128f2fd8c7bdd22de9,10898,True,
exp_tiny_imagenet_20-20_antB0_nceA1_antGlobal_nceGlobal_avgK5_s1994,logs/exp_tiny_imagenet_20-20_antB0_nceA1_antGlobal_nceGlobal_avgK5_s1994/exp_gistlog.log,tiny_imagenet_20-20,antB0_nceA1_antGlobal_nceGlobal_avgK5,antB0_nceA1_baselineInfoNCE_avgK5,s1994,60.98,10,10,True,True,1,0,bb6dce5175489ccd27428246da01108a93efc3bc97789427b204f946e9c9ccae,10894,True,
exp_tiny_imagenet_20-20_antB0_nceA1_antGlobal_nceGlobal_avgK5_s1995,logs/exp_tiny_imagenet_20-20_antB0_nceA1_antGlobal_nceGlobal_avgK5_s1995/exp_gistlog.log,tiny_imagenet_20-20,antB0_nceA1_antGlobal_nceGlobal_avgK5,antB0_nceA1_baselineInfoNCE_avgK5,s1995,60.91,10,10,True,True,1,0,1f59f95eb83cb5943f5c17737a6913bc90236a69f762895b435fb8354189d343,10896,True,
exp_tiny_imagenet_20-20_antB0_nceA1_antGlobal_nceGlobal_s1996,logs/exp_tiny_imagenet_20-20_antB0_nceA1_antGlobal_nceGlobal_s1996/exp_gistlog.log,tiny_imagenet_20-20,antB0_nceA1_antGlobal_nceGlobal,antB0_nceA1_baselineInfoNCE,s1996,61.65,10,10,True,True,1,0,dbe220ebd19b1305d295f4c6555a629adecbc7f76829dc38d154189d4a9bdeb9,10897,True,
